File,Journal No,Journal Date,Account,Amount_Debit,Amount_Credit,Description,Currency Code,Exchange Rate
RFX,MM92161,13/4/2025,InstantCash,,560.99,RFX30GD40TVCVW7,USD,4.4600223
RFX,MM92169,17/4/2025,InstantCash,,416.49,RFX30GDCG9RAIUV,USD,4.4240063
RFX,MM92185,12/4/2025,InstantCash,,447.16,RFX30GDUXJD3G04,USD,4.4600223
RFX,MM92187,11/4/2025,InstantCash,,278.45,RFX30GDY85897TS,USD,4.4600223
RFX,MM92209,23/4/2025,InstantCash,,1143.36,RFX30GEZCGX4ORI,USD,4.4091429
RFX,MM92229,16/4/2025,InstantCash,,414.74,RFX30GFQQ6OIY0H,USD,4.4289896
RFX,MM92243,9/4/2025,InstantCash,,118.52,RFX30GGM269KQNE,USD,4.4707229
RFX,MM92251,11/4/2025,InstantCash,,891.06,RFX30GH3RR9FP3Z,USD,4.4600223
RFX,MM92253,5/4/2025,InstantCash,,323.87,RFX30GHA7T62WI2,USD,4.4317859
RFX,MM92257,4/4/2025,InstantCash,,336.52,RFX30GHBPEB5OWX,USD,4.4317859
RFX,MM92261,2/4/2025,InstantCash,,874.8,RFX30GHGF5M60EB,USD,4.4310425
RFX,MM92275,11/4/2025,InstantCash,,223.06,RFX30GIECQDF1OR,USD,4.4600223
RFX,MM92277,13/4/2025,InstantCash,,560.99,RFX30GIFBHQ5R2F,USD,4.4600223
RFX,MM92301,11/4/2025,InstantCash,,3030.7,RFX30GK2INJPI3T,USD,4.4600223
RFX,MM92309,30/4/2025,InstantCash,,457.22,RFX30GKLZ76J2IE,USD,4.3429503
RFX,MM92311,17/4/2025,InstantCash,,110.27,RFX30GKSV4AQOEY,USD,4.4240063
RFX,MM92327,13/4/2025,InstantCash,,168.29,RFX30GLRGTWJBZ9,USD,4.4600223
RFX,MM92329,13/4/2025,InstantCash,,355.05,RFX30GLYU5UHECB,USD,4.4600223
RFX,MM92333,15/4/2025,InstantCash,,379.31,RFX30GM0L8CK282,USD,4.4438887
RFX,MM92337,15/4/2025,InstantCash,,448.3,RFX30GM5PTTFDTM,USD,4.4438887
RFX,MM92339,14/4/2025,InstantCash,,346.61,RFX30GM615DLLMC,USD,4.4471928
RFX,MM92345,8/4/2025,InstantCash,,297.11,RFX30GM9J11IK9Q,USD,4.4510958
RFX,MM92359,8/4/2025,InstantCash,,387.33,RFX30GMXW7YNJ8Z,USD,4.4510958
RFX,MM92361,11/4/2025,InstantCash,,131.67,RFX30GN19IN4HIK,USD,4.4600223
RFX,MM92363,6/4/2025,InstantCash,,458.82,RFX30GN2RNIXXAD,USD,4.4324334
RFX,MM92367,3/4/2025,InstantCash,,446.78,RFX30GNA2SFZRD1,USD,4.4332058
RFX,MM92377,9/4/2025,InstantCash,,221.13,RFX30GNRSISK9CY,USD,4.4707229
RFX,MM92385,10/4/2025,InstantCash,,418.27,RFX30GNXF7392EI,USD,4.4671047
RFX,MM92389,6/4/2025,InstantCash,,582.52,RFX30GOJQXEN5QJ,USD,4.4324334
RFX,MM92397,8/4/2025,InstantCash,,842.52,RFX30GOUY39P68D,USD,4.4510958
RFX,MM92399,27/4/2025,InstantCash,,1625.5,RFX30GP33MEMPIJ,USD,4.3893019
RFX,MM92407,17/4/2025,InstantCash,,426.26,RFX30GPM0RJG2U4,USD,4.4240063
RFX,MM92427,5/4/2025,InstantCash,,449.82,RFX30GQJCPSGF4G,USD,4.4317859
RFX,MM92455,13/4/2025,InstantCash,,512.75,RFX30GS4WPVDAI4,USD,4.4600223
RFX,MM92459,8/4/2025,InstantCash,,303.29,RFX30GSCWRDP43W,USD,4.4510958
RFX,MM92463,10/4/2025,InstantCash,,354.47,RFX30GSJ04RDBPW,USD,4.4671047
RFX,MM92477,14/4/2025,InstantCash,,264.55,RFX30GSU0ZG0DMV,USD,4.4471928
RFX,MM92507,11/4/2025,InstantCash,,642.47,RFX30GUK486655E,USD,4.4600223
RFX,MM92513,5/4/2025,InstantCash,,157.43,RFX30GUY4HMWI4D,USD,4.4317859
RFX,MM92521,5/4/2025,InstantCash,,224.5,RFX30GV6WBDYO5B,USD,4.4317859
RFX,MM92529,12/4/2025,InstantCash,,221.34,RFX30GVDZ9AI1HG,USD,4.4600223
RFX,MM92535,3/4/2025,InstantCash,,349.07,RFX30GW0MN2R007,USD,4.4332058
RFX,MM92553,2/4/2025,InstantCash,,335.25,RFX30GX2K8SLVEG,USD,4.4310425
RFX,MM92557,18/4/2025,InstantCash,,823.51,RFX30GXEV75NUGD,USD,4.4271778
RFX,MM92581,6/4/2025,InstantCash,,448.09,RFX30GY3LSIW1OC,USD,4.4324334
RFX,MM92587,6/4/2025,InstantCash,,337.36,RFX30GY9RJGRA7F,USD,4.4324334
RFX,MM92593,30/4/2025,InstantCash,,824.51,RFX30GYTQ03EQ0P,USD,4.3429503
RFX,MM92597,11/4/2025,InstantCash,,443.67,RFX30GZ7G2K3MA0,USD,4.4600223
RFX,MM92603,10/4/2025,InstantCash,,841.86,RFX30GZJ8B6TH3E,USD,4.4671047
RFX,MM92629,7/4/2025,InstantCash,,449.52,RFX30H0OTF4FXKX,USD,4.4340335
RFX,MM92631,16/4/2025,InstantCash,,326.32,RFX30H0S966L3ZK,USD,4.4289896
RFX,MM92635,5/4/2025,InstantCash,,795.73,RFX30H0YTVIF6AT,USD,4.4317859
RFX,MM92643,8/4/2025,InstantCash,,565.33,RFX30H16L1PNJYZ,USD,4.4510958
RFX,MM92651,12/4/2025,InstantCash,,223.58,RFX30H1LBLEFAEP,USD,4.4600223
RFX,MM92661,6/4/2025,InstantCash,,109.33,RFX30H2022KBGZT,USD,4.4324334
RFX,MM92665,11/4/2025,InstantCash,,1562.21,RFX30H26OLFEH6I,USD,4.4600223
RFX,MM92673,11/4/2025,InstantCash,,573.8,RFX30H300HEK48H,USD,4.4600223
RFX,MM92683,9/4/2025,InstantCash,,813.12,RFX30H3JBX0WXE3,USD,4.4707229
RFX,MM92687,3/4/2025,InstantCash,,179.93,RFX30H3KIVNSQHA,USD,4.4332058
RFX,MM92699,6/4/2025,InstantCash,,517.29,RFX30H46PX0XFIO,USD,4.4324334
RFX,MM92705,10/4/2025,InstantCash,,221.54,RFX30H4G9N17MA0,USD,4.4671047
RFX,MM92709,19/4/2025,InstantCash,,244.71,RFX30H4KO9XF0GE,USD,4.4271778
RFX,MM92711,20/4/2025,InstantCash,,326.34,RFX30H4L1TBSL3S,USD,4.4271778
RFX,MM92713,6/4/2025,InstantCash,,136.99,RFX30H4LNZHBVOB,USD,4.4324334
RFX,MM92715,6/4/2025,InstantCash,,292.38,RFX30H4MKDBS02Q,USD,4.4324334
RFX,MM92717,10/4/2025,InstantCash,,882.86,RFX30H4N01TTGRW,USD,4.4671047
RFX,MM92745,2/4/2025,InstantCash,,238.5,RFX30H6EG523VYW,USD,4.4310425
RFX,MM92749,8/4/2025,InstantCash,,1057.86,RFX30H6F4H47S2V,USD,4.4510958
RFX,MM92753,6/4/2025,InstantCash,,281.14,RFX30H6IWTW5NIK,USD,4.4324334
RFX,MM92761,8/4/2025,InstantCash,,398.73,RFX30H6Q1MBAA8Z,USD,4.4510958
RFX,MM92767,6/4/2025,InstantCash,,159.68,RFX30H7HEBT9PYU,USD,4.4324334
RFX,MM92769,19/4/2025,InstantCash,,450.07,RFX30H7KWO875KT,USD,4.4271778
RFX,MM92771,9/4/2025,InstantCash,,439.62,RFX30H7P0JBEVC5,USD,4.4707229
RFX,MM92775,8/4/2025,InstantCash,,244.89,RFX30H7SU91Y2UR,USD,4.4510958
RFX,MM92783,26/4/2025,InstantCash,,116.55,RFX30H813DAP0LE,USD,4.3893019
RFX,MM92791,5/4/2025,InstantCash,,357.61,RFX30H88R4ZOMZT,USD,4.4317859
RFX,MM92793,3/4/2025,InstantCash,,452.54,RFX30H89XGZJO6Z,USD,4.4332058
RFX,MM92797,30/4/2025,InstantCash,,801.51,RFX30H8C837VWEW,USD,4.3429503
RFX,MM92805,15/4/2025,InstantCash,,401.78,RFX30H8N7I3JF9X,USD,4.4438887
RFX,MM92821,8/4/2025,InstantCash,,244.89,RFX30H9ITJPWZCW,USD,4.4510958
RFX,MM92823,27/4/2025,InstantCash,,156.68,RFX30H9KE0M2EOS,USD,4.3893019
RFX,MM92831,25/4/2025,InstantCash,,460.58,RFX30HA402A7R35,USD,4.3893019
RFX,MM92861,8/4/2025,InstantCash,,289.82,RFX30HC0IDIP5WQ,USD,4.4510958
RFX,MM92879,5/4/2025,InstantCash,,449.82,RFX30HDDWEVU3KJ,USD,4.4317859
RFX,MM92887,2/4/2025,InstantCash,,221,RFX30HDIQENTWGE,USD,4.4310425
RFX,MM92905,4/4/2025,InstantCash,,334.51,RFX30HDZXX3G8TM,USD,4.4317859
RFX,MM92909,25/4/2025,InstantCash,,471.9,RFX30HE1CXBPSC3,USD,4.3893019
RFX,MM92913,21/4/2025,InstantCash,,1352.07,RFX30HE3SS0JIEQ,USD,4.4166072
RFX,MM92927,9/4/2025,InstantCash,,332.56,RFX30HF7Q107999,USD,4.4707229
RFX,MM92933,30/4/2025,InstantCash,,502.52,RFX30HFI6HW3PT8,USD,4.3429503
RFX,MM92957,6/4/2025,InstantCash,,333.38,RFX30HGNEUNCIRL,USD,4.4324334
RFX,MM92977,6/4/2025,InstantCash,,326.12,RFX30HHK0VMAOIR,USD,4.4324334
RFX,MM92995,23/4/2025,InstantCash,,247.57,RFX30HI6DAWNS0S,USD,4.4091429
RFX,MM92999,16/4/2025,InstantCash,,292.56,RFX30HI7XZATU64,USD,4.4289896
RFX,MM93001,3/4/2025,InstantCash,,821.25,RFX30HIAZIZZT86,USD,4.4332058
RFX,MM93003,8/4/2025,InstantCash,,457.17,RFX30HIOI6ZFVW3,USD,4.4510958
RFX,MM93031,16/4/2025,InstantCash,,799.14,RFX30HKCGD445P8,USD,4.4289896
RFX,MM93047,27/4/2025,InstantCash,,167.48,RFX30HKV4ODD5P5,USD,4.3893019
RFX,MM93051,5/4/2025,InstantCash,,246.95,RFX30HL0BVQ44HK,USD,4.4317859
RFX,MM93055,10/4/2025,InstantCash,,594.85,RFX30HL9AR46J41,USD,4.4671047
RFX,MM93061,23/4/2025,InstantCash,,694.35,RFX30HLI771PN8B,USD,4.4091429
RFX,MM93065,11/4/2025,InstantCash,,376.71,RFX30HLTVUMRC01,USD,4.4600223
RFX,MM93067,11/4/2025,InstantCash,,334.08,RFX30HLVR193ECP,USD,4.4600223
RFX,MM93069,8/4/2025,InstantCash,,446.01,RFX30HM142Q0LFL,USD,4.4510958
RFX,MM93071,3/4/2025,InstantCash,,447.58,RFX30HM16CUIWFF,USD,4.4332058
RFX,MM93089,11/4/2025,InstantCash,,164.07,RFX30HN0BG11S6X,USD,4.4600223
RFX,MM93091,11/4/2025,InstantCash,,376.03,RFX30HN0JVG2BYU,USD,4.4600223
RFX,MM93109,12/4/2025,InstantCash,,811.24,RFX30HNX73635NG,USD,4.4600223
RFX,MM93117,13/4/2025,InstantCash,,448.28,RFX30HOHGCQHW3C,USD,4.4600223
RFX,MM93125,15/4/2025,InstantCash,,719.37,RFX30HOMO6797VY,USD,4.4438887
RFX,MM93131,15/4/2025,InstantCash,,334.96,RFX30HORJYUV62G,USD,4.4438887
RFX,MM93157,30/4/2025,InstantCash,,502.52,RFX30HPVO8P4A8U,USD,4.3429503
RFX,MM93159,8/4/2025,InstantCash,,446.01,RFX30HPVX7K3N38,USD,4.4510958
RFX,MM93161,5/4/2025,InstantCash,,382.34,RFX30HQ3FDRLWUC,USD,4.4317859
RFX,MM93165,10/4/2025,InstantCash,,576.01,RFX30HQJMDVKAVC,USD,4.4671047
RFX,MM93181,21/4/2025,InstantCash,,223.09,RFX30HRE6EMBSR8,USD,4.4166072
RFX,MM93185,8/4/2025,InstantCash,,2118.57,RFX30HRFUJMTLEM,USD,4.4510958
RFX,MM93187,20/4/2025,InstantCash,,425.5,RFX30HRH3QH15NT,USD,4.4271778
RFX,MM93199,4/4/2025,InstantCash,,374.92,RFX30HSMC998GR2,USD,4.4317859
RFX,MM93205,10/4/2025,InstantCash,,407.2,RFX30HSPQMVALK9,USD,4.4671047
RFX,MM93209,23/4/2025,InstantCash,,267.54,RFX30HSQOV52EE2,USD,4.4091429
RFX,MM93213,8/4/2025,InstantCash,,356.81,RFX30HT829USEJ8,USD,4.4510958
RFX,MM93217,6/4/2025,InstantCash,,761.99,RFX30HTFO6JDO9I,USD,4.4324334
RFX,MM93223,13/4/2025,InstantCash,,321.95,RFX30HTVYHYHNB2,USD,4.4600223
RFX,MM93225,11/4/2025,InstantCash,,320.78,RFX30HU0YS31NFL,USD,4.4600223
RFX,MM93229,12/4/2025,InstantCash,,669.62,RFX30HU567IK3UA,USD,4.4600223
RFX,MM93277,23/4/2025,InstantCash,,258.83,RFX30HVPK1MAY3W,USD,4.4091429
RFX,MM93281,6/4/2025,InstantCash,,368.85,RFX30HVTS9ZSB0C,USD,4.4324334
RFX,MM93301,30/4/2025,InstantCash,,1436.12,RFX30HX6Q1X1CJA,USD,4.3429503
RFX,MM93303,5/4/2025,InstantCash,,402.59,RFX30HX91YNL9R3,USD,4.4317859
RFX,MM93307,30/4/2025,InstantCash,,487.71,RFX30HXRHUYQGDM,USD,4.3429503
RFX,MM93321,28/4/2025,InstantCash,,330.44,RFX30HYV3DAAFGE,USD,4.3801959
RFX,MM93323,6/4/2025,InstantCash,,323.87,RFX30HZ1X723W1R,USD,4.4324334
RFX,MM93329,25/4/2025,InstantCash,,1129.39,RFX30HZKNL8XFE9,USD,4.3893019
RFX,MM93331,13/4/2025,InstantCash,,448.79,RFX30HZPTG7ZMUY,USD,4.4600223
RFX,MM93333,2/4/2025,InstantCash,,180,RFX30HZR2OO2Y11,USD,4.4310425
RFX,MM93335,30/4/2025,InstantCash,,358.32,RFX30HZUC9BSR4G,USD,4.3429503
RFX,MM93349,5/4/2025,InstantCash,,269.89,RFX30I0DWCA76OH,USD,4.4317859
RFX,MM93369,21/4/2025,InstantCash,,357.85,RFX30I1DYGNUVLB,USD,4.4166072
RFX,MM93379,8/4/2025,InstantCash,,687.98,RFX30I2084WTH8Y,USD,4.4510958
RFX,MM93385,3/4/2025,InstantCash,,526.31,RFX30I24WWHULJ7,USD,4.4332058
RFX,MM93387,7/4/2025,InstantCash,,529.59,RFX30I26DQOSOCC,USD,4.4340335
RFX,MM93391,12/4/2025,InstantCash,,268.29,RFX30I2GL7P0LDU,USD,4.4600223
RFX,MM93397,15/4/2025,InstantCash,,408.98,RFX30I2POV80ZC9,USD,4.4438887
RFX,MM93399,13/4/2025,InstantCash,,325.37,RFX30I2RM9L66M3,USD,4.4600223
RFX,MM93405,4/4/2025,InstantCash,,323.06,RFX30I35T0P2EL1,USD,4.4317859
RFX,MM93407,2/4/2025,InstantCash,,450,RFX30I39A5F4L1X,USD,4.4310425
RFX,MM93423,9/4/2025,InstantCash,,505.3,RFX30I3THNCQCR7,USD,4.4707229
RFX,MM93439,2/4/2025,InstantCash,,225,RFX30I52JL1HE26,USD,4.4310425
RFX,MM93447,13/4/2025,InstantCash,,355.05,RFX30I5CGP9I6YL,USD,4.4600223
RFX,MM93451,16/4/2025,InstantCash,,360.07,RFX30I5VABIMW4M,USD,4.4289896
RFX,MM93463,8/4/2025,InstantCash,,1000.19,RFX30I66FIT04UF,USD,4.4510958
RFX,MM93471,5/4/2025,InstantCash,,489.63,RFX30I6ODY39JE2,USD,4.4317859
RFX,MM93483,13/4/2025,InstantCash,,383.27,RFX30I7IY5IWB1W,USD,4.4600223
RFX,MM93485,6/4/2025,InstantCash,,627.5,RFX30I7KFBSX9SG,USD,4.4324334
RFX,MM93487,2/4/2025,InstantCash,,405,RFX30I7SZ15Q6DA,USD,4.4310425
RFX,MM93489,7/4/2025,InstantCash,,267.05,RFX30I7T2JFBBCB,USD,4.4340335
RFX,MM93535,30/4/2025,InstantCash,,691.11,RFX30I9KCX2VVTW,USD,4.3429503
RFX,MM93547,20/4/2025,InstantCash,,1033.34,RFX30IACGCMHJJP,USD,4.4271778
RFX,MM93549,6/4/2025,InstantCash,,166.43,RFX30IACJ1KLPDG,USD,4.4324334
RFX,MM93561,4/4/2025,InstantCash,,569.12,RFX30IAXDT8Q2KV,USD,4.4317859
RFX,MM93563,2/4/2025,InstantCash,,450,RFX30IAXYCW3NS8,USD,4.4310425
RFX,MM93579,15/4/2025,InstantCash,,292.24,RFX30IBV8YFT4ES,USD,4.4438887
RFX,MM93603,8/4/2025,InstantCash,,226.8,RFX30ID8OSZ1BF4,USD,4.4510958
RFX,MM93609,9/4/2025,InstantCash,,245.3,RFX30IDDYGOTE4U,USD,4.4707229
RFX,MM93615,7/4/2025,InstantCash,,337.94,RFX30IDPSI4MFL3,USD,4.4340335
RFX,MM93619,5/4/2025,InstantCash,,470.5,RFX30IEIKCJGW3H,USD,4.4317859
RFX,MM93625,10/4/2025,InstantCash,,396.12,RFX30IESBXTCJ2C,USD,4.4671047
RFX,MM93643,19/4/2025,InstantCash,,380.51,RFX30IG4FFTHYBI,USD,4.4271778
RFX,MM93651,12/4/2025,InstantCash,,335.37,RFX30IGLUT9NBTJ,USD,4.4600223
RFX,MM93653,9/4/2025,InstantCash,,892.03,RFX30IGOJ8AFEV1,USD,4.4707229
RFX,MM93655,21/4/2025,InstantCash,,81.49,RFX30IGOYNZYRBE,USD,4.4166072
RFX,MM93673,5/4/2025,InstantCash,,449.82,RFX30IHGZOCDLLR,USD,4.4317859
RFX,MM93675,9/4/2025,InstantCash,,318.9,RFX30IHICW041IA,USD,4.4707229
RFX,MM93687,13/4/2025,InstantCash,,87.51,RFX30IHSNLFN8MQ,USD,4.4600223
RFX,MM93695,19/4/2025,InstantCash,,290.73,RFX30IIF0U7OUPH,USD,4.4271778
RFX,MM93715,11/4/2025,InstantCash,,309.64,RFX30IKCLUGT2SO,USD,4.4600223
RFX,MM93729,18/4/2025,InstantCash,,223.36,RFX30IKVFBSYF3B,USD,4.4271778
RFX,MM93733,5/4/2025,InstantCash,,359.85,RFX30IL98NMKX25,USD,4.4317859
RFX,MM93737,5/4/2025,InstantCash,,458.82,RFX30ILFSUEZ3L9,USD,4.4317859
RFX,MM93739,6/4/2025,InstantCash,,368.85,RFX30ILKUSHXRCI,USD,4.4324334
RFX,MM93747,4/4/2025,InstantCash,,314.09,RFX30ILY809LGWN,USD,4.4317859
RFX,MM93755,14/4/2025,InstantCash,,358.38,RFX30IM6NTM5ZI3,USD,4.4471928
RFX,MM93759,11/4/2025,InstantCash,,334.76,RFX30IMCHIQOFG4,USD,4.4600223
RFX,MM93793,4/4/2025,InstantCash,,452.97,RFX30IO0JZCXS5Z,USD,4.4317859
RFX,MM93811,5/4/2025,InstantCash,,568.67,RFX30IOSAV7Q13R,USD,4.4317859
RFX,MM93821,8/4/2025,InstantCash,,398.46,RFX30IPFCARQZJ9,USD,4.4510958
RFX,MM93827,25/4/2025,InstantCash,,246.01,RFX30IPM1S3J0NZ,USD,4.3893019
RFX,MM93829,5/4/2025,InstantCash,,899.64,RFX30IPMFYZBBE8,USD,4.4317859
RFX,MM93839,6/4/2025,InstantCash,,449.82,RFX30IPZECFTMWS,USD,4.4324334
RFX,MM93841,30/4/2025,InstantCash,,358.78,RFX30IQ0CNM7PPI,USD,4.3429503
RFX,MM93857,13/4/2025,InstantCash,,424.8,RFX30IQTAHTCITK,USD,4.4600223
RFX,MM93859,10/4/2025,InstantCash,,1989.46,RFX30IQUCMLZMPW,USD,4.4671047
RFX,MM93865,13/4/2025,InstantCash,,233.37,RFX30IQXCSFMK6O,USD,4.4600223
RFX,MM93869,18/4/2025,InstantCash,,225.61,RFX30IR1TEKTW2V,USD,4.4271778
RFX,MM93883,17/4/2025,InstantCash,,268,RFX30IRV06E2BZ2,USD,4.4240063
RFX,MM93885,12/4/2025,InstantCash,,444.48,RFX30IRV6L2SQP9,USD,4.4600223
RFX,MM93893,20/4/2025,InstantCash,,1014.18,RFX30IS25XBC29J,USD,4.4271778
RFX,MM93899,11/4/2025,InstantCash,,599.22,RFX30IS67BAJGRT,USD,4.4600223
RFX,MM93901,11/4/2025,InstantCash,,245.49,RFX30ISO1YF0AQZ,USD,4.4600223
RFX,MM93913,8/4/2025,InstantCash,,247.45,RFX30ITB9EACL8U,USD,4.4510958
RFX,MM93953,2/4/2025,InstantCash,,568.35,RFX30IV8YDA1QUS,USD,4.4310425
RFX,MM93969,18/4/2025,InstantCash,,428.67,RFX30IVRL29WX1C,USD,4.4271778
RFX,MM93973,10/4/2025,InstantCash,,407.2,RFX30IVUAY5USU7,USD,4.4671047
RFX,MM93991,5/4/2025,InstantCash,,503.8,RFX30IX8IKXYNTL,USD,4.4317859
RFX,MM93993,13/4/2025,InstantCash,,515.44,RFX30IX8YGFFH0W,USD,4.4600223
RFX,MM94013,24/4/2025,InstantCash,,234.82,RFX30IYKSXNRQ46,USD,4.4017827
RFX,MM94015,2/4/2025,InstantCash,,1217.7,RFX30IYLB0FSGME,USD,4.4310425
RFX,MM94017,20/4/2025,InstantCash,,427.76,RFX30IYLPBTXB1T,USD,4.4271778
RFX,MM94033,4/4/2025,InstantCash,,449,RFX30IZETEK2DGF,USD,4.4317859
RFX,MM94037,4/4/2025,InstantCash,,917.15,RFX30IZKC970NPQ,USD,4.4317859
RFX,MM94043,8/4/2025,InstantCash,,223,RFX30IZO5N3M0WD,USD,4.4510958
RFX,MM94073,8/4/2025,InstantCash,,292.07,RFX30J0M0Z4FEM9,USD,4.4510958
RFX,MM94079,5/4/2025,InstantCash,,224.91,RFX30J0VE0TQN6I,USD,4.4317859
RFX,MM94083,21/4/2025,InstantCash,,799.98,RFX30J1C9AL2E2Z,USD,4.4166072
RFX,MM94085,22/4/2025,InstantCash,,269.89,RFX30J1F1C7TVBX,USD,4.4134697
RFX,MM94087,8/4/2025,InstantCash,,287.58,RFX30J1HQZYN9E9,USD,4.4510958
RFX,MM94095,6/4/2025,InstantCash,,1055.91,RFX30J26OQYOUWS,USD,4.4324334
RFX,MM94105,12/4/2025,InstantCash,,622.67,RFX30J2EB6ZGUU8,USD,4.4600223
RFX,MM94107,20/4/2025,InstantCash,,196.07,RFX30J2QFUOKH1W,USD,4.4271778
RFX,MM94125,18/4/2025,InstantCash,,383.55,RFX30J3QWV27UU8,USD,4.4271778
RFX,MM94131,7/4/2025,InstantCash,,447.1,RFX30J43TKZPD37,USD,4.4340335
RFX,MM94133,30/4/2025,InstantCash,,365.22,RFX30J46Z3R8GKR,USD,4.3429503
RFX,MM94139,10/4/2025,InstantCash,,373.96,RFX30J4CCKJXC78,USD,4.4671047
RFX,MM94151,2/4/2025,InstantCash,,1623.37,RFX30J4K4NJHG5F,USD,4.4310425
RFX,MM94163,14/4/2025,InstantCash,,331.9,RFX30J51N8Z4FT5,USD,4.4471928
RFX,MM94165,19/4/2025,InstantCash,,178.23,RFX30J551H9BZG1,USD,4.4271778
RFX,MM94169,12/4/2025,InstantCash,,234.76,RFX30J5AWKS6029,USD,4.4600223
RFX,MM94179,2/4/2025,InstantCash,,303.75,RFX30J60GMXML0I,USD,4.4310425
RFX,MM94185,6/4/2025,InstantCash,,490.21,RFX30J64B3TLTRS,USD,4.4324334
RFX,MM94189,4/4/2025,InstantCash,,495.81,RFX30J6BC9A6HMS,USD,4.4317859
RFX,MM94219,15/4/2025,InstantCash,,962.9,RFX30J77TDJI9VH,USD,4.4438887
RFX,MM94223,8/4/2025,InstantCash,,352.43,RFX30J7L2BFRDN8,USD,4.4510958
RFX,MM94237,22/4/2025,InstantCash,,362.88,RFX30J80B3GC1YI,USD,4.4134697
RFX,MM94239,23/4/2025,InstantCash,,1351.89,RFX30J86RO6ERFD,USD,4.4091429
RFX,MM94241,25/4/2025,InstantCash,,596.38,RFX30J8AX65XIEI,USD,4.3893019
RFX,MM94247,10/4/2025,InstantCash,,488.51,RFX30J8IOYIMWE6,USD,4.4671047
RFX,MM94249,9/4/2025,InstantCash,,323.36,RFX30J8MCGP85CT,USD,4.4707229
RFX,MM94251,9/4/2025,InstantCash,,1764.68,RFX30J8RV9D7B45,USD,4.4707229
RFX,MM94253,8/4/2025,InstantCash,,222.6,RFX30J8V3NJ4X0U,USD,4.4510958
RFX,MM94255,20/4/2025,InstantCash,,8.49,RFX30J8WGUO58Z2,USD,4.4271778
RFX,MM94277,10/4/2025,InstantCash,,443.08,RFX30JA12K69J6Z,USD,4.4671047
RFX,MM94283,18/4/2025,InstantCash,,1236.39,RFX30JAHY151KCV,USD,4.4271778
RFX,MM94289,16/4/2025,InstantCash,,360.07,RFX30JAWNXTVQAM,USD,4.4289896
RFX,MM94297,14/4/2025,InstantCash,,1049.01,RFX30JB6KMB0WI8,USD,4.4471928
RFX,MM94299,18/4/2025,InstantCash,,1651.53,RFX30JB7IA24QPZ,USD,4.4271778
RFX,MM94301,6/4/2025,InstantCash,,494.8,RFX30JB7QPBXUBG,USD,4.4324334
RFX,MM94303,20/4/2025,InstantCash,,369.16,RFX30JBCB5MHV1Z,USD,4.4271778
RFX,MM94307,19/4/2025,InstantCash,,833.88,RFX30JBIDEU4BTO,USD,4.4271778
RFX,MM94311,8/4/2025,InstantCash,,269.6,RFX30JBSM453KZ5,USD,4.4510958
RFX,MM94317,20/4/2025,InstantCash,,943.19,RFX30JBY08ZOXAY,USD,4.4271778
RFX,MM94319,3/4/2025,InstantCash,,449.83,RFX30JC49WZM8JG,USD,4.4332058
RFX,MM94323,13/4/2025,InstantCash,,168.29,RFX30JCHFTPDV32,USD,4.4600223
RFX,MM94349,20/4/2025,InstantCash,,627.66,RFX30JE0HQASESW,USD,4.4271778
RFX,MM94361,15/4/2025,InstantCash,,423.31,RFX30JE8HVA7KFA,USD,4.4438887
RFX,MM94365,14/4/2025,InstantCash,,333.62,RFX30JEAU4YWXMA,USD,4.4471928
RFX,MM94373,6/4/2025,InstantCash,,404.23,RFX30JELK62LXA3,USD,4.4324334
RFX,MM94377,13/4/2025,InstantCash,,402.44,RFX30JF3M24G3L9,USD,4.4600223
RFX,MM94381,3/4/2025,InstantCash,,492.75,RFX30JFBZWXOYUZ,USD,4.4332058
RFX,MM94401,9/4/2025,InstantCash,,187.33,RFX30JGN9OLFIG0,USD,4.4707229
RFX,MM94407,18/4/2025,InstantCash,,448.04,RFX30JGT2IMVDFU,USD,4.4271778
RFX,MM94409,13/4/2025,InstantCash,,399.77,RFX30JGUSTKVNDO,USD,4.4600223
RFX,MM94411,26/4/2025,InstantCash,,814.79,RFX30JGZGEK9Q9V,USD,4.3893019
RFX,MM94421,11/4/2025,InstantCash,,42.09,RFX30JHSD208RZ3,USD,4.4600223
RFX,MM94423,10/4/2025,InstantCash,,1626.12,RFX30JHSIJRYPWA,USD,4.4671047
RFX,MM94427,25/4/2025,InstantCash,,834.03,RFX30JHUMWMG67S,USD,4.3893019
RFX,MM94431,8/4/2025,InstantCash,,244.19,RFX30JHWS8LAB5F,USD,4.4510958
RFX,MM94457,13/4/2025,InstantCash,,402,RFX30JJ5O4C5KC3,USD,4.4600223
RFX,MM94459,3/4/2025,InstantCash,,515.06,RFX30JJ9GDSHS1K,USD,4.4332058
RFX,MM94461,18/4/2025,InstantCash,,338.42,RFX30JJD79O1TGC,USD,4.4271778
RFX,MM94469,9/4/2025,InstantCash,,321.47,RFX30JJRQE7SK2K,USD,4.4707229
RFX,MM94473,11/4/2025,InstantCash,,406.61,RFX30JJVT03AKAC,USD,4.4600223
RFX,MM94513,17/4/2025,InstantCash,,135.02,RFX30JLJ6QEE2QW,USD,4.4240063
RFX,MM94525,5/4/2025,InstantCash,,245.15,RFX30JLWJ6T3RRH,USD,4.4317859
RFX,MM94527,19/4/2025,InstantCash,,896.99,RFX30JLX6Z4KRT3,USD,4.4271778
